induction,electrostatics,dispersion,total,exchange
-0.22130765,-1.12570361,-0.31949211,-0.85753819,0.80896517
-3.01050201,-26.78259306,-3.9417618,16.05224729,49.78710417
-1.21534705,-6.22450327,-0.7882742,-4.23879068,3.98933384
-1.12852357,-3.97628033,-1.06324607,0.06067207,6.22872204
-0.02292353,1.04464746,-0.05655709,0.97781591,0.01264907
-0.40772221,-0.08568361,-0.71949332,1.62785763,2.84075677
-0.16701877,-2.06268017,-0.17471484,-2.1532411,0.25117269
-0.00971564,0.31136553,-0.03344611,0.27340027,0.00519648
-1.73520955,-8.23485062,-2.1974517,8.73500015,20.90251203
-0.11558179,0.10213924,-0.28689493,0.43911226,0.73944973
-0.1220196,-1.10304725,-0.25035639,-0.92974876,0.54567448
-0.23516929,-0.10512822,-0.41832334,1.07073884,1.82935968
-0.03433462,0.02346078,-0.08441551,-0.05520188,0.04008748
-0.87664277,-2.51507293,-0.91289832,1.084791,5.38940501
-0.00359994,0.08252859,-0.01486106,0.06426082,0.00019323
-0.00110157,0.24596167,-0.00587813,0.23898284,8.6e-07
-0.06487898,-1.30612151,-0.133348,-1.25542385,0.24892464
-2.45728288,-10.93014064,-1.97455618,2.39984118,17.76182088
-0.07971654,0.84515452,-0.17359816,1.08945923,0.49761941
-0.0239557,0.013874,-0.06619055,-0.03600212,0.04027013
-0.87088159,-23.46426561,-3.45210148,25.1537378,52.94098648
-0.01263467,0.79020509,-0.04429061,0.74833582,0.015056
-0.00535159,-0.21530065,-0.01684078,-0.23722695,0.00026607
-0.51194722,-4.67011807,-0.6630241,-1.83582068,4.00926872
-0.0164298,-0.82235339,-0.04399996,-0.86406632,0.01871683
-0.18176477,-0.35683233,-0.33449689,-0.13560348,0.73749052
-0.00672525,-0.60523085,-0.01843391,-0.62944541,0.0009446
-0.09848311,-1.06840812,-0.237391,-0.95045033,0.45383189
-0.08594253,-1.39716717,-0.1978199,-1.22763714,0.45329247
-0.76874371,-5.16758714,-1.02424074,0.21493839,7.17550998
-1.50390856,-7.94802234,-2.16441046,8.46490993,20.08125128
-2.10119174,-7.01196789,-2.13296606,9.41529498,20.66142068
-3.44326439,-6.1989405,-2.33694645,7.66101382,19.64016516
-0.58178878,-1.01621851,-0.7068966,1.79234614,4.09725002
-0.13426549,-0.08933677,-0.23604328,0.22287124,0.68251678
-0.01278614,0.29233299,-0.05010879,0.24759024,0.01815218
-1.1627731,-7.80613132,-1.93886125,10.05770445,20.96547011
-0.00347497,-0.09239789,-0.02785428,-0.12013592,0.00359121
-2.4179907,-10.45723548,-3.8264691,34.70521825,51.40691354
-0.25191212,2.75096178,-0.32275007,3.70377181,1.52747222
-0.00623926,0.3319816,-0.01617987,0.31009743,0.00053497
-1.76005486,4.24288289,-1.37360783,6.88621533,5.77699514
-1.10014051,-2.39216581,-1.01051845,1.23678915,5.73961392
-0.04310165,0.58656238,-0.11484812,0.5647703,0.13615768
-4.10978889,-8.34533926,-2.80344472,6.5366499,21.79522277
-3.00775984,-11.15587382,-2.34306842,5.67345281,22.18015489
-0.28495964,-1.86803708,-0.33563689,-1.27563339,1.21300021
-0.62631465,-1.50891989,-0.76585772,3.02299126,5.92408352
-0.00867658,0.7615601,-0.02920369,0.72745243,0.0037726
-0.04195459,-1.13766971,-0.06074591,-1.21237715,0.02799306
-0.02442092,1.11633178,-0.05542086,1.05762363,0.02113362
-0.01686993,-0.39062115,-0.04015781,-0.43266019,0.01498871
-0.46442556,-0.91171343,-0.54544931,0.40296047,2.32454877
-0.74151422,-1.04717077,-0.91478918,2.60723756,5.31071173
-0.91017376,-28.23601471,-5.2924026,56.74302157,91.18161264
-0.0175609,-0.35010063,-0.08210224,-0.41787716,0.03188661
-0.29651939,-0.61781673,-0.58672168,0.96225936,2.46331716
-1.22833251,-2.78081681,-1.47990754,6.37250766,11.86156452
-0.02630575,-1.18683661,-0.05511697,-1.24892851,0.01933081
-0.82626978,-2.79479355,-1.00553783,2.02520162,6.65180278
-0.21513287,-1.58770192,-0.27745127,-1.24417688,0.83610918
-1.4575703,-6.33557387,-1.45602676,1.81296532,11.06213625
-0.0618165,-0.85064197,-0.18461255,-0.72233099,0.37474003
-0.01027209,0.438032,-0.02331525,0.40583593,0.00139127
-0.33684657,2.68899735,-0.45855832,2.95942704,1.06583457
-0.04597104,0.83106661,-0.0932236,0.76180023,0.06992827
-0.06817811,-0.56656665,-0.15221698,-0.43834422,0.34861753
-1.07361912,-5.33382506,-1.36057801,3.11317478,10.88119697
-0.0493263,0.06826213,-0.14244121,0.13789348,0.26139886
-1.08720919,-6.77298512,-1.06592034,-2.63196495,6.2941497
-0.04409009,-1.33132627,-0.09919363,-1.38898451,0.08562548
-1.82715017,1.47020149,-1.62474328,8.07726048,10.05895244
-0.00280909,-0.12513601,-0.01373867,-0.14117039,0.00051339
-0.00387845,-0.46472932,-0.01184643,-0.48036725,8.696e-05
-0.67486581,-3.15693101,-0.76038517,-0.63102816,3.96115383
-0.02530102,-0.48168048,-0.07606068,-0.51498617,0.06805602
-0.00623086,0.2600249,-0.02220585,0.23297521,0.00138703
-1.53320871,-5.9673129,-1.95835529,18.8119535,28.2708304
-0.54324487,-5.10066349,-1.27675749,3.24660288,10.16726872
-0.02701743,0.40215822,-0.0676232,0.33716684,0.02964925
-0.16090593,-0.91668709,-0.23567107,-0.64943641,0.66382768
-0.0151295,0.83049273,-0.04655527,0.78165061,0.01284265
-0.36435463,2.53235177,-0.37081696,2.54686647,0.74968629
-0.00771004,0.52768336,-0.02616635,0.4953235,0.00151653
-0.0076132,0.3648244,-0.03547492,0.32537716,0.00364087
-0.39502647,-0.66569219,-0.47682723,-0.02549576,1.51205014
-0.07528837,-0.77870688,-0.20927443,-0.54854371,0.51472596
-0.60480473,3.25839349,-0.55484482,3.43011982,1.33137587
-0.07664689,0.72035565,-0.16245225,0.89895342,0.41769691
-0.17836914,1.41538741,-0.36115021,1.57388584,0.69801778
-1.21111078,-6.49328279,-1.53376557,4.62822833,13.86638747
-0.00237012,-0.3226323,-0.01221074,-0.33697618,0.00023698
-0.08267868,-1.04870748,-0.11919235,-1.08904073,0.16153777
-1.38332465,-4.44269135,-1.02309792,-0.24754234,6.60157158
-0.0358464,-0.12142546,-0.09977659,-0.16574251,0.09130594
-0.00121121,-0.18157517,-0.00838542,-0.19111693,5.486e-05
-0.06128612,-1.63353801,-0.12387735,-1.66011076,0.15859072
-0.88585758,0.10485426,-1.07002236,9.05848494,10.90951063
-0.02321039,-0.13472455,-0.07393296,-0.174091,0.05777689
-1.65391818,-5.58339344,-1.36870637,3.51314175,12.11915975
-0.00135881,0.14298063,-0.00653916,0.13508988,7.22e-06
-0.0011206,0.07322365,-0.01188871,0.06046126,0.00024692
-1.29786821,-7.56660935,-1.51790899,-0.73577859,9.64660796
-0.95708736,-4.33646358,-1.09180446,3.42009582,9.80545121
-0.03190976,0.39627605,-0.12753808,0.3865905,0.14976229
-0.0165881,-0.07888915,-0.05938806,-0.13012807,0.02473724
-0.00493785,0.51579804,-0.0167594,0.49463599,0.0005352
-0.8705739,4.02150489,-1.10342791,8.13897469,6.09147161
-4.37026455,-22.80333319,-3.8897739,20.28498086,51.3483525
-0.29584096,0.8240218,-0.41140424,2.06127745,1.94450085
-0.00752905,-0.29600959,-0.04084964,-0.33394259,0.01044569
-0.06540813,-0.95418854,-0.15168946,-0.97326332,0.1980228
-0.38513162,-3.51973964,-0.40620333,-2.66491964,1.64615496
-0.03473498,0.75606048,-0.0850013,0.70034083,0.06401662
-0.54062146,0.95922775,-0.74611744,5.3462406,5.67375175
-0.01247821,0.60222017,-0.03677142,0.55933018,0.00635964
-0.06181075,1.17370186,-0.14962671,1.1607117,0.1984473
-5.89983311,-17.58501548,-3.46174146,1.69347585,28.64006589
-4.03845505,-13.70741412,-3.73822995,14.81919453,36.30329366
-0.152243,1.99319996,-0.24288606,2.33710285,0.73903194
1.21153223,-36.69573644,-5.29460856,54.27597427,95.05478703
-0.72494027,3.34346493,-0.69752002,7.57431647,5.65331182
-0.07685766,-0.26371998,-0.1710519,-0.16109919,0.35053034
-2.51494674,-9.14441238,-2.18231985,3.54186852,17.38354749
-3.34825565,-9.37112104,-3.48198941,17.12170214,33.32306823
-0.00266547,0.1853685,-0.01531605,0.16778639,0.00039941
-0.02546452,0.61264421,-0.0722218,0.55873968,0.04378178
-2.29252444,-5.14706754,-1.7397843,2.46225167,11.64162796
-0.28055007,-2.73428017,-0.29283248,-2.38590723,0.92175548
-0.01894621,-0.04690754,-0.04717725,-0.09403736,0.01899364
-0.44964459,-0.24411402,-0.68207845,2.08688939,3.46272646
-0.00440023,0.11888046,-0.01136483,0.10319988,8.448e-05
-0.81351029,-11.86570868,-2.44145229,30.9493574,46.07002867
-0.17318023,-0.57633753,-0.26574755,-0.37173766,0.64352765
-0.06191802,0.33516105,-0.12139505,0.34487035,0.19302236
-2.31266855,-1.32604814,-1.90902059,7.60163021,13.14936749
-0.24638095,-0.58260448,-0.45059899,0.41870402,1.69828844
-0.01336855,0.05156044,-0.04563261,0.00503119,0.01247191
-0.03413699,0.86997753,-0.06895992,0.78817623,0.0212956
-1.2878494,-6.04142606,-0.79073474,-3.83471923,4.28529096
-0.81038345,-3.38770158,-0.85032156,-1.63249274,3.41591385
-0.02133129,-1.00017849,-0.06266389,-1.04009312,0.04408055
-0.35385276,-0.49039988,-0.5526551,0.66352855,2.06043629
-0.48312167,0.88466361,-0.65119432,2.38682401,2.63647639
-0.00040944,-0.29029425,-0.01026764,-0.30086612,0.00010521
-0.30991111,-3.7047933,-0.53366072,-1.49966382,3.04870131
-0.00092207,-0.34813125,-0.01053333,-0.35947321,0.00011344
-0.00390401,0.53354302,-0.01718939,0.51335883,0.00090921
-0.17668207,1.8934209,-0.23597575,1.84659368,0.3658306
-0.02822007,-0.00996811,-0.09350008,-0.06176831,0.06991995
-0.00861968,-0.54249106,-0.02808561,-0.57692401,0.00227233
-0.01312837,0.41749761,-0.02981149,0.37728564,0.00272789
-1.11502839,-5.44410317,-1.84381325,6.85627529,15.25922009
-0.03089028,-0.5883028,-0.05717177,-0.65104618,0.02531867
-0.06100418,1.66404756,-0.0996592,1.6319952,0.12861102
-0.05858494,-1.55313579,-0.07970969,-1.64278218,0.04864825
-0.19648929,-1.95267993,-0.33396941,-1.51924966,0.96388897
-0.1131277,-1.53811977,-0.12896918,-1.60150903,0.17870761
-0.02404068,-0.50305811,-0.10074999,-0.51418978,0.11365901
-0.07463226,0.188513,-0.14865615,0.2608666,0.295642
3.25478526,-33.91864029,-4.65762775,65.85646666,101.17794944
-0.52980396,1.95352328,-0.74790899,4.24930122,3.57349089
-2.66844336,-9.21398125,-2.09287971,-0.94151094,13.03379338
-0.02359816,-0.58618484,-0.08515525,-0.61389234,0.08104591
-1.73325279,-2.56461407,-1.96439888,16.15564972,22.41791547
-0.04136074,0.87446678,-0.11485121,0.82934306,0.11108823
-0.19275245,-1.40909978,-0.33429754,-0.75425049,1.18189928
-0.02016774,-0.01615024,-0.05071033,-0.06656622,0.02046209
-0.05497906,-0.42448623,-0.11609573,-0.50603794,0.08952308
-0.0927713,-1.5498526,-0.25344842,-1.33338544,0.56268688
-1.95861198,-3.72036531,-2.08427159,21.46072869,29.22397758
-0.54130523,-2.93951069,-0.6924473,-0.71282527,3.46043795
-0.00880189,0.28713498,-0.03123995,0.25068464,0.00359151
-0.01800433,-0.70672585,-0.03571154,-0.75247262,0.0079691
-0.01760715,-0.20585059,-0.0474851,-0.25491442,0.01602842
-0.07427243,-1.76673497,-0.1607132,-1.72587916,0.27584144
-0.08767881,0.24220046,-0.19048134,0.20303491,0.2389946
-0.01474542,0.67575977,-0.03146616,0.63290276,0.00335457
-0.31265234,-3.05887611,-0.30121358,-2.91891268,0.75382935
-0.00215256,0.37478144,-0.00904602,0.36364946,6.66e-05
-0.34315789,-3.25281912,-0.59017723,-1.12597274,3.0601815
-0.01447163,-0.54046858,-0.0596048,-0.59775804,0.01678698
-0.39921176,-2.92677442,-0.5587614,-1.91189054,1.97285703
-0.05274791,0.68486022,-0.12744621,0.70381982,0.19915372
-0.01026465,0.22726071,-0.04260623,0.18410693,0.00971711
-1.15430833,-3.68029539,-1.31228397,4.31428654,10.46117423
-0.00639373,-0.72761123,-0.03925855,-0.76824162,0.00502188
-1.110728,-2.30421024,-1.01308515,1.69370168,6.12172508
-0.00957733,-0.09804439,-0.03690957,-0.13722987,0.00730143
-0.01593115,-0.98829122,-0.03940757,-1.03758596,0.00604398
-0.02370719,-0.40310902,-0.06930287,-0.44294217,0.05317692
-0.23448252,-1.33863588,-0.2597749,-1.10953082,0.72336248
-0.35286711,-1.2824369,-0.49212101,0.90629489,3.03371992
-0.06481926,-0.60157989,-0.12019991,-0.69388205,0.09271702
-0.12980642,-1.74793397,-0.18887532,-1.73332965,0.33328606
-1.54091228,5.43387466,-1.36832892,8.41478381,5.89015036
-0.0135865,-0.36232334,-0.04808064,-0.40281626,0.02117421
-0.01112791,0.72341051,-0.03335984,0.68593229,0.00700954
-0.03238849,0.98481655,-0.09581945,0.95160011,0.0949915
-3.64078998,-4.33401356,-2.54891324,8.05681889,18.58053568
-0.03583274,0.59439958,-0.09446965,0.52704766,0.06295047
-0.02304373,0.14226081,-0.07419751,0.0820724,0.03705283
-0.58317218,-3.70481288,-0.49696639,-2.97733723,1.80761423
-0.85020311,-4.33280017,-0.99950367,0.98617157,7.16867853
-1.81671972,-9.30602317,-1.5471966,-1.85595574,10.81398374
-0.03109953,0.92958569,-0.06092055,0.86378953,0.02622392
-0.0264809,0.01153161,-0.07004969,-0.02658532,0.05841366
-0.56095762,1.80498857,-0.68913528,4.8903668,4.33547113
-1.16401124,-1.71534787,-1.15832976,0.94135191,4.97904078
-0.45915818,-4.02912001,-0.49472779,-2.74844209,2.2345639
-0.0121131,0.46628164,-0.02452934,0.43102746,0.00138826
-0.05287667,0.4409779,-0.11238495,0.37635924,0.10064297
-0.16356144,-2.20211978,-0.16970865,-2.24242531,0.29296456
-0.20347763,0.87561002,-0.32679206,1.04538087,0.70004054
-0.00594494,0.10374759,-0.02160143,0.07704554,0.00084432
-0.0111905,0.13994415,-0.04165387,0.09912304,0.01202326
-0.02740775,-0.72121198,-0.08359303,-0.76398758,0.06822518
-0.00521897,-0.5962224,-0.01126376,-0.61258517,0.00011996
-0.04457018,-1.5549983,-0.06731694,-1.63257443,0.03431099
-4.51838928,-13.40528846,-3.22184156,10.69863364,31.84415294
-0.01167858,0.92935232,-0.04065399,0.88306972,0.00604996
-0.01540606,-0.79193677,-0.05302381,-0.83020506,0.03016159
-0.0331815,-1.06973937,-0.0821577,-1.14495193,0.04012664
-2.21566916,-1.58724608,-1.79981762,5.81847165,11.42120451
-0.07118756,0.25772437,-0.18520309,0.34823056,0.34689684
-1.69302295,-5.34458904,-1.74532602,5.0491907,13.83212871
-0.04172645,0.21026903,-0.09864265,0.19150205,0.12160213
-0.03971749,0.49749,-0.1101781,0.42857803,0.08098362
-0.71961926,2.08362172,-0.79058624,3.08088055,2.50746433
-0.20256451,-1.9510468,-0.38361134,-0.5201034,2.01711925
-0.01156094,0.08029066,-0.02934907,0.04191149,0.00253083
-0.05927137,-1.0414634,-0.11288706,-1.02355424,0.19006759
-0.26142579,1.11817691,-0.38690042,1.38317635,0.91332566
-0.4440866,0.00562826,-0.54397501,0.90716369,1.88959705
-0.16151956,-2.20720274,-0.32895487,-1.60157509,1.09610208
-0.01703815,-0.78482276,-0.04345816,-0.83279911,0.01251995
-0.2451323,-2.08598775,-0.45212022,-0.59843745,2.18480282
-0.00467518,0.0751591,-0.01615972,0.05449443,0.00017023
-0.02555063,0.77766858,-0.09466099,0.73864109,0.08118414
-0.57433287,-4.05873527,-0.92599299,3.25173493,8.81079606
-0.08727073,-0.44664057,-0.17746913,-0.49486253,0.2165179
-0.85185352,-4.08726923,-0.69056737,-1.89874142,3.73094871
-0.01462116,-0.26447333,-0.04026955,-0.31047586,0.00888818
-0.05180412,1.20496928,-0.09370755,1.15616918,0.09671157
-0.68958669,-3.04792381,-0.75211852,-0.08741335,4.40221567
-0.38303684,-3.21275173,-0.46751771,-1.80339917,2.25990711
-0.04057741,0.64824076,-0.10491906,0.61187124,0.10912696
-0.11368757,2.25340215,-0.20150448,2.50468282,0.56647272
-0.13158037,-1.97646505,-0.24695792,-1.62965488,0.72534847
-0.12995025,0.25728008,-0.28010401,0.49183754,0.64461172
-0.0028223,0.12805754,-0.0211827,0.10551277,0.00146023
-0.00391956,0.39904948,-0.01150159,0.38367855,5.021e-05
-0.28060387,-2.31706832,-0.42005165,-1.06031389,1.95740994
-0.98514829,-4.51105949,-0.95441755,-2.42411445,4.02651088
-0.00714183,0.5838488,-0.01777465,0.55955032,0.00061801
-1.83976319,-11.4374782,-2.0591226,3.20679528,18.54315927
-0.69649252,-1.06208303,-0.90882282,1.4764162,4.14381458
-0.04314035,1.41764489,-0.12190103,1.38623483,0.13363131
-0.05895042,0.5016951,-0.12223328,0.43908371,0.1185723
-1.26621692,-7.10053853,-1.91737229,11.3373659,21.62149363
-0.04446821,-1.32046254,-0.05895805,-1.39923356,0.02465524
-0.21793568,-2.96104748,-0.33083601,-2.49234617,1.017473
-0.40388523,2.40005998,-0.49426303,3.99774596,2.49583423
-0.8709691,-1.06121351,-1.20652263,4.03775026,7.17645552
-1.74691799,-4.76108774,-2.26195595,20.14082594,28.91078762
-1.22381746,-8.84334894,-1.77952423,7.32617904,19.17286968
-1.70474493,-8.28084641,-1.75668762,5.21320016,16.95547913
-0.62989562,-0.63321083,-0.94393706,3.44533298,5.6523765
-0.72800549,-2.90570879,-1.02265781,2.26614162,6.92251371
-0.08702607,0.00172827,-0.25762108,0.26480882,0.6077277
-0.0322019,-0.38118329,-0.08031974,-0.44279004,0.0509149
-0.52663709,-2.1714276,-0.7237592,-0.38469039,3.03713351
-0.01255907,0.71990443,-0.0334602,0.6802676,0.00638243
-0.0044542,0.11728223,-0.016775,0.09678902,0.00073598
-0.68659805,-5.00865194,-0.83454712,-0.90980817,5.61998895
-4.69185145,-14.67142532,-2.47588037,-1.8336514,20.00550574
-2.21834353,-11.20654832,-2.48769775,6.4434924,22.356082
-0.00811664,-0.6287475,-0.01870597,-0.65493389,0.00063622
-0.15478711,-1.91523035,-0.17339625,-1.97998337,0.26343033
-0.0812617,-0.22505709,-0.14291961,-0.25819762,0.19104078
-0.08029676,0.42411551,-0.19879452,0.53484641,0.38982217
-0.04038611,0.82696275,-0.10256074,0.77094071,0.08692481
-0.0030699,0.25461641,-0.01300508,0.23880033,0.0002589
-0.14297296,-0.50692029,-0.25641759,-0.20029057,0.70602027
-0.64335601,1.89106307,-0.97391652,5.70357648,5.42978594
-1.37235838,-8.29546746,-1.54198198,0.04067441,11.25048222
-0.03141512,0.02788045,-0.0674157,-0.03389403,0.03705634
-0.16025333,-0.24748724,-0.2719221,0.02881351,0.70847618
-0.02493429,-0.40869379,-0.06174196,-0.46514248,0.03022756
-2.07133843,-6.2074016,-2.21707922,9.22874772,19.72456697
-0.02533258,0.2265479,-0.09317529,0.19363536,0.08559533
-0.0058028,0.31162352,-0.02897668,0.28019517,0.00335112
-0.10663683,0.31142076,-0.21666091,0.60538507,0.61726205
-0.00216239,-0.22932337,-0.01622386,-0.24701654,0.00069307
-0.0194507,-0.05578696,-0.06143927,-0.09941004,0.03726689
-0.7045302,-1.91658124,-0.85338827,-0.41721346,3.05728624
-1.32442451,-10.13453751,-1.7724244,2.72648264,15.95786907
-0.05580168,0.34948888,-0.1391268,0.29870249,0.14414209
-0.47651457,-1.23300909,-0.69939994,0.93999295,3.34891654
-0.00984613,-0.55227812,-0.02823435,-0.58832559,0.00203301
-1.95467017,-10.68371141,-2.54340426,10.84528749,26.02707332
-0.10557677,-1.91879688,-0.12644724,-2.00911237,0.14170852
-0.07064415,0.90662878,-0.15614016,0.84828826,0.16844379
-0.00499862,0.09665225,-0.01994495,0.07270351,0.00099483
-0.01114088,0.48890636,-0.03167672,0.45109911,0.00501036
-0.03783452,-1.04146026,-0.06278303,-1.10019683,0.04188099
-0.0608255,-0.4721991,-0.14801962,-0.44315068,0.23789354
-0.00828704,0.46112319,-0.03232829,0.42515957,0.00465171
-0.02434215,1.27761731,-0.03607232,1.22047704,0.0032742
-0.04565507,1.01151757,-0.12856714,0.98994831,0.15265295
-0.01050166,-0.64996486,-0.02385701,-0.68151416,0.00280937
-0.19048917,-0.09330473,-0.34945778,0.76671459,1.39996628
-0.08482879,1.14782315,-0.21282106,1.29489282,0.44471952
-0.00325146,-0.56845601,-0.01378873,-0.58500977,0.00048644
-1.41513402,-21.97815415,-3.10135979,19.43966777,45.93431574
-0.00981562,-0.65091318,-0.02808516,-0.68693691,0.00187705
-0.46906654,0.5651074,-0.6014178,1.77442562,2.27980256
-0.00343862,-0.5461635,-0.01419695,-0.56335111,0.00044796
-0.83802753,-4.92016535,-1.46269411,4.39227121,11.6131582
-0.0019211,0.06450534,-0.01286605,0.05009008,0.00037188
-0.19738102,-1.69881887,-0.31097167,-1.17448135,1.03269022
-0.00767171,-0.38359827,-0.02408221,-0.41260677,0.00274542
-0.74490357,0.31830183,-0.91800205,7.12435098,8.46895478
-0.02327678,1.17748625,-0.04194728,1.12012556,0.00786337
-0.00067193,0.07823191,-0.00388909,0.07367177,8.8e-07
-0.51827434,3.30302308,-0.62433047,5.8029703,3.64255202
-0.28293517,-1.24089736,-0.53710513,0.83894057,2.89987823
0.69719055,-34.46583011,-4.82186443,59.41128535,98.00178934
-4.76079199,-13.37316247,-2.8512532,5.6990135,26.68422116
2.732e-05,-0.12603195,-0.00815241,-0.13411364,4.34e-05
-0.00094676,-0.12056882,-0.00535225,-0.12686569,2.14e-06
-0.03577036,0.76572299,-0.09533018,0.71906189,0.08443944
-0.00312644,-0.3804878,-0.01515046,-0.39847294,0.00029175
-0.28600389,0.33387019,-0.53280054,2.49173405,2.97666829
-0.24874419,0.00167703,-0.39033154,1.34534091,1.98273961
-0.17319828,0.83065481,-0.26075485,1.33436463,0.93766294
-0.01208179,0.47541761,-0.05305032,0.4398666,0.02958111
-0.10125331,2.48760957,-0.1387011,2.50014934,0.25249419
-0.08822324,-2.03826003,-0.17330522,-2.04192191,0.25786658
-0.03076707,-0.4321825,-0.08964351,-0.46173976,0.09085333
-0.83103259,0.3155821,-0.91250299,5.86451301,7.29246649
-0.57587063,1.97632809,-0.60420508,2.79284199,1.99658961
-1.03493369,-3.9973103,-1.61523876,8.92627594,15.57375869
-1.41136866,-5.89292157,-1.63659824,3.0378401,11.97872856
-0.00609461,0.40873291,-0.0237632,0.37990182,0.00102672
-0.00460404,0.06433041,-0.01498316,0.04495512,0.00021191
-0.01960406,0.41211026,-0.05394729,0.36083351,0.0222746
-0.28099039,1.04580913,-0.41153686,1.30730373,0.95402186
-0.02873244,-0.34639229,-0.10091937,-0.37275632,0.10328778
-0.00209345,0.29893548,-0.01297023,0.28405753,0.00018573
-0.17658062,1.8488153,-0.28615727,1.90161787,0.51554046
-0.06629233,-1.02966956,-0.19776411,-0.84642354,0.44730246
-1.02686249,-5.23861134,-1.01955144,-2.15264575,5.13237953
-0.15487419,0.18928256,-0.38237898,0.83873629,1.1867069
-0.3877314,-2.66671198,-0.60158161,-0.78761683,2.86840816
-0.03208607,-0.39404838,-0.10792924,-0.44290528,0.09115841
-0.04417903,-0.11607651,-0.0854247,-0.1546704,0.09100983
